,Make,Model,Registration,Location,Transmission,Seats,Fuel_Type,Fuel_Eco,Insurance_Group,CO2,Milage,Year,Price(£),Price_diff,Price on New(£),Price per month,APR,Reserved,URL
756,Vauxhall,Mokka X 1.6i Active 5dr,HG66XGA,Sutton in Ashfield,Manual,5,Petrol,42,8E,155,35278,2017,12099,7366.0,19465.0,243.17,7.9,False,https://www.availablecar.com/used-cars/vauxhall-mokka-x-47527
757,Ford,Fiesta 1.1 Zetec,MV18NFY,Leeds,Manual,5,Petrol,64,5E,101,18445,2018,12099,3021.0,15120.0,243.17,7.9,False,https://www.availablecar.com/used-cars/ford-fiesta-47082
758,Renault,Clio 1.5 dCi 90 Iconic,MJ68HPE,Sutton in Ashfield,Manual,5,Diesel,57,10E,106,33145,2018,12099,4461.0,16560.0,243.17,7.9,False,https://www.availablecar.com/used-cars/renault-clio-46915
759,Vauxhall,Corsa 1.4 90 SRi Vx-Line Nav Black,FL69WSX,Leeds,Manual,5,Petrol,44,8E,125,12493,2019,12099,6221.0,18320.0,243.17,7.9,False,https://www.availablecar.com/used-cars/vauxhall-corsa-45505
760,Abarth,595 1.4 T-Jet 180 Competizione,RJ15UJP,Leeds,Manual,4,Petrol,47,34U,139,26973,2015,12099,7606.0,19705.0,243.17,7.9,False,https://www.availablecar.com/used-cars/abarth-595-45219
761,Vauxhall,Corsa 1.4 90 Griffin 3dr,YX69YUW,Leeds,Automatic,5,Petrol,40,7E,136,35730,2019,12099,2021.0,14120.0,243.17,7.9,False,https://www.availablecar.com/used-cars/vauxhall-corsa-44637
762,Vauxhall,Astra 1.0T 105 Tech Line Nav,DP68VYV,Cannock,Manual,5,Petrol,48,11E,107,33935,2018,12099,6751.0,18850.0,243.17,7.9,False,https://www.availablecar.com/used-cars/vauxhall-astra-44017
763,Mini,Countryman 1.6 Cooper 5dr 2WD Pepper,DY16TNE,Sutton in Ashfield,Manual,5,Petrol,47,16E,137,42417,2016,12099,7061.0,19160.0,243.17,7.9,False,https://www.availablecar.com/used-cars/mini-countryman-42941
764,Fiat,500 1.2 Lounge 3dr,ML67XFS,Castle Donnington,Automatic,4,Petrol,46,8U,105,14301,2017,12099,1921.0,14020.0,243.17,7.9,False,https://www.availablecar.com/used-cars/fiat-500-42824
765,Vauxhall,Mokka 1.6 CDTi 136 SE 5dr 2WD,NJ16WRD,Leeds,Automatic,5,Diesel,55,15E,134,32710,2016,12099,11760.0,23859.0,243.17,7.9,True,https://www.availablecar.com/used-cars/vauxhall-mokka-42556
766,Fiat,500 1.2 Lounge 3dr,CY18PZE,Cannock,Automatic,4,Petrol,46,8U,119,26683,2018,12099,1971.0,14070.0,243.17,7.9,True,https://www.availablecar.com/used-cars/fiat-500-42110
767,Citroen,C3 1.2 PureTech 82 Feel,KV19ELC,Cannock,Manual,5,Petrol,51,11E,110,14359,2019,12099,2986.0,15085.0,243.17,7.9,False,https://www.availablecar.com/used-cars/citroen-c3-41634
768,Mini,Cooper 1.5 5dr Chili Pack 17in Alloys Visual,ST67BPX,Leeds,Manual,5,Petrol,60,18E,111,77174,2017,12099,7196.0,19295.0,243.17,7.9,False,https://www.availablecar.com/used-cars/mini-hatch-40400
769,Dacia,Sandero Stepway 0.9 TCe 90 Essential,CK69OLP,Leeds,Manual,5,Petrol,44,8E,141,4438,2019,12099,,,243.17,7.9,False,https://www.availablecar.com/used-cars/dacia-sandero-stepway-39668
770,Ford,Focus 1.5 TDCi 120 Titanium Nav 5dr App,WV17KCX,Castle Donnington,Manual,5,Diesel,74,14E,99,49177,2017,12099,9891.0,21990.0,243.17,7.9,False,https://www.availablecar.com/used-cars/ford-focus-39318
771,Mini,Cooper 1.5 3dr Pepper Pack Visual,DC66UGS,Castle Donnington,Manual,4,Petrol,62,18E,105,44727,2016,12099,3471.0,15570.0,243.17,7.9,False,https://www.availablecar.com/used-cars/mini-hatch-38893
772,Citroen,C3 1.2 PureTech 110 Flair 5dr 17in,M800SSC,Castle Donnington,Manual,5,Petrol,60,18A,108,186578,2018,12099,4651.0,16750.0,243.17,7.9,False,https://www.availablecar.com/used-cars/citroen-c3-37381
773,Vauxhall,Mokka X 1.4T Active 5dr,DL66YWP,Sutton in Ashfield,Manual,5,Petrol,47,14E,140,35199,2016,12099,7376.0,19475.0,243.17,7.9,False,https://www.availablecar.com/used-cars/vauxhall-mokka-x-35747
774,Citroen,C4 Cactus 1.2 PureTech 82 Flair,YR67WGV,Sutton in Ashfield,Manual,5,Petrol,61,10E,107,16858,2017,12099,4701.0,16800.0,243.17,7.9,False,https://www.availablecar.com/used-cars/citroen-c4-cactus-26401
775,Renault,Captur 0.9 TCE 90 Dynamique Nav,HGZ6956,Cannock,Manual,5,Petrol,55,9E,114,1274569,2017,12099,4591.0,16690.0,243.17,7.9,False,https://www.availablecar.com/used-cars/renault-captur-13423
776,Citroen,C3 Aircross 1.2 PureTech 82 Feel,YL67JMU,Sutton in Ashfield,Manual,5,Petrol,55,6E,116,27442,2018,12199,2686.0,14885.0,245.18,7.9,False,https://www.availablecar.com/used-cars/citroen-c3-aircross-63324
777,Honda,Civic 1.4 i-VTEC SE Plus 5dr,SH66JYO,Leeds,Manual,5,Petrol,51,5E,131,44608,2017,12199,6741.0,18940.0,245.18,7.9,False,https://www.availablecar.com/used-cars/honda-civic-61332
778,MG,GS 1.5 TGI Excite,CF18EEW,Cannock,Manual,5,Petrol,46,16E,139,14250,2018,12199,5142.0,17341.0,245.18,7.9,False,https://www.availablecar.com/used-cars/mg-gs-61022
779,Citroen,C3 1.2 PureTech 82 Flair,WR68CSY,Castle Donnington,Manual,5,Petrol,51,11E,110,16097,2018,12199,3351.0,15550.0,245.18,7.9,False,https://www.availablecar.com/used-cars/citroen-c3-39014
780,Volkswagen,Polo 1.0 75 Match Edition,AV67HGU,Cannock,Manual,5,Petrol,58,9E,108,16877,2017,12199,2466.0,14665.0,245.18,7.9,False,https://www.availablecar.com/used-cars/volkswagen-polo-31063
781,Vauxhall,Astra 1.6 CDTi 136 SRi Nav,WP68AOW,Castle Donnington,Manual,5,Diesel,62,15E,118,39771,2018,12199,11696.0,23895.0,245.18,7.9,False,https://www.availablecar.com/used-cars/vauxhall-astra-17954
782,Suzuki,Vitara 1.6 SZ4 5dr,WN18LHU,Sutton in Ashfield,Manual,5,Petrol,53,12E,123,36720,2018,12299,3485.0,15784.0,247.19,7.9,False,https://www.availablecar.com/used-cars/suzuki-vitara-63119
783,Nissan,Micra 0.9 IG-T 90 N-Connecta,AU68SDX,Cannock,Manual,5,Petrol,47,5E,118,14479,2018,12299,4691.0,16990.0,247.19,7.9,False,https://www.availablecar.com/used-cars/nissan-micra-58268
784,Vauxhall,Astra 1.4T 125 Tech Line Nav,DP68XJZ,Leeds,Manual,5,Petrol,46,14E,127,40786,2018,12299,6601.0,18900.0,247.19,7.9,False,https://www.availablecar.com/used-cars/vauxhall-astra-54940
785,Mini,Cooper 1.5 3dr Visual Boost LED,LT17PVD,Cannock,Manual,4,Petrol,62,18E,105,48921,2017,12299,3421.0,15720.0,247.19,7.9,False,https://www.availablecar.com/used-cars/mini-hatch-54268
786,Vauxhall,Crossland X 1.6 Turbo D 100 SE,YJ18WGS,Cannock,Manual,5,Diesel,78,14E,93,38988,2018,12299,6521.0,18820.0,247.19,7.9,False,https://www.availablecar.com/used-cars/vauxhall-crossland-x-53749
787,Ford,Focus 1.5 E/B 150 Zetec S 5dr App Pack,CA16CGK,Cannock,Manual,5,Petrol,51,19E,127,43473,2016,12299,8491.0,20790.0,247.19,7.9,False,https://www.availablecar.com/used-cars/ford-focus-53572
788,Nissan,Juke 1.2 DiG-T N-Connecta 5dr,DN17OYS,Leeds,Manual,5,Petrol,49,11E,128,20057,2017,12299,5571.0,17870.0,247.19,7.9,True,https://www.availablecar.com/used-cars/nissan-juke-53367
789,Nissan,Qashqai 1.5 dCi 110 N-Connecta 5dr 2WD Comfort,YX16VEB,Sutton in Ashfield,Manual,5,Diesel,74,13E,99,65509,2016,12299,11376.0,23675.0,247.19,7.9,False,https://www.availablecar.com/used-cars/nissan-qashqai-52883
790,Ford,Focus 1.5 TDCi 120 ST-Line Nav 5dr App Pack,YR67VKJ,Sutton in Ashfield,Manual,5,Diesel,74,16E,99,66432,2017,12299,9491.0,21790.0,247.19,7.9,False,https://www.availablecar.com/used-cars/ford-focus-52142
791,Skoda,Yeti 1.2 TSI 110 SE 5dr,MW16UWD,Sutton in Ashfield,Manual,5,Petrol,51,15E,128,63356,2016,12299,6196.0,18495.0,247.19,7.9,False,https://www.availablecar.com/used-cars/skoda-yeti-50366
792,Nissan,Micra 1.5 dCi Acenta,DG19GEU,Castle Donnington,Manual,5,Diesel,52,7E,107,7049,2019,12299,4961.0,17260.0,247.19,7.9,False,https://www.availablecar.com/used-cars/nissan-micra-42457
793,Ford,Fiesta 1.1 Zetec Nav,EF19YNA,Cannock,Manual,5,Petrol,48,5E,114,28169,2019,12299,3596.0,15895.0,247.19,7.9,False,https://www.availablecar.com/used-cars/ford-fiesta-42143
794,Volkswagen,Polo 1.4 TSI 150 ACT BlueGT,MD65EWX,Sutton in Ashfield,Manual,5,Petrol,58,23E,110,37546,2015,12399,5456.0,17855.0,24.92,7.9,True,https://www.availablecar.com/used-cars/volkswagen-polo-58747
795,Audi,A1 Sportback 1.4 TFSI 125 Sport,YD16BTS,Cannock,Manual,5,Petrol,55,21E,118,36703,2016,12399,5071.0,17470.0,24.92,7.9,False,https://www.availablecar.com/used-cars/audi-a1-58602
796,Vauxhall,Corsa 1.4 75 Griffin,KM69TWY,Castle Donnington,Manual,5,Petrol,44,4E,128,5070,2019,12399,711.0,13110.0,24.92,7.9,False,https://www.availablecar.com/used-cars/vauxhall-corsa-56718
797,Mini,Cooper 1.5 3dr JCW Sport Pack Visual,FD67HMO,Sutton in Ashfield,Manual,4,Petrol,62,18E,107,48176,2017,12399,3606.0,16005.0,24.92,7.9,True,https://www.availablecar.com/used-cars/mini-hatch-54999
798,Ford,Focus 1.0 E/B 125 Titanium Nav 5dr App,AK17XCS,Castle Donnington,Manual,5,Petrol,60,13E,108,37291,2017,12399,8891.0,21290.0,24.92,7.9,False,https://www.availablecar.com/used-cars/ford-focus-54677
799,Bmw,1 116d 1.5 EfficientDynamics Plus 5dr,AF16XTY,Cannock,Manual,5,Diesel,83,15E,89,57668,2016,12399,10256.0,22655.0,24.92,7.9,True,https://www.availablecar.com/used-cars/bmw-1-series-54238
800,Dacia,Sandero Stepway 1.0 SCE Essential,RV20MHM,Castle Donnington,Manual,5,Petrol,46,6E,137,2952,2020,12399,,,24.92,7.9,False,https://www.availablecar.com/used-cars/dacia-sandero-stepway-54171
801,Peugeot,2008 1.2 PureTech 82 Active,YB18YGZ,Cannock,Manual,5,Petrol,56,13E,114,25772,2018,12399,3881.0,16280.0,24.92,7.9,False,https://www.availablecar.com/used-cars/peugeot-2008-53829
802,Vauxhall,Corsa 1.4T 100 SE Nav,SY68OCL,Castle Donnington,Manual,5,Petrol,50,11E,128,12666,2018,12399,4021.0,16420.0,24.92,7.9,False,https://www.availablecar.com/used-cars/vauxhall-corsa-53819
803,Skoda,Fabia 1.0 TSI 95 Colour Edition,NJ68LCT,Castle Donnington,Manual,5,Petrol,64,9E,101,18173,2018,12399,2796.0,15195.0,24.92,7.9,False,https://www.availablecar.com/used-cars/skoda-fabia-53808
804,Kia,Picanto 1.25 3,FG20FMO,Sutton in Ashfield,Manual,5,Petrol,49,6E,128,4660,2020,12399,876.0,13275.0,24.92,7.9,False,https://www.availablecar.com/used-cars/kia-picanto-53785
805,Renault,Captur 1.5 dCi 90 Dynamique S Nav 5dr,LG65VBP,Cannock,Automatic,5,Diesel,72,12E,103,28798,2015,12399,7141.0,19540.0,24.92,7.9,False,https://www.availablecar.com/used-cars/renault-captur-53584
806,Citroen,C3 1.2 PureTech 82 Flair,NA68LLP,Cannock,Manual,5,Petrol,51,11E,110,9831,2018,12399,3151.0,15550.0,24.92,7.9,False,https://www.availablecar.com/used-cars/citroen-c3-53497
807,Citroen,C4 Picasso 1.6 THP Exclusive+,HY65OET,Cannock,Automatic,5,Petrol,50,21E,130,31402,2015,12399,12486.0,24885.0,24.92,7.9,False,https://www.availablecar.com/used-cars/citroen-c4-picasso-53180
808,Peugeot,2008 1.6 BlueHDi 100 Allure,MD17LXL,Castle Donnington,Manual,5,Diesel,80,19E,90,37881,2017,12399,7211.0,19610.0,24.92,7.9,False,https://www.availablecar.com/used-cars/peugeot-2008-53170
809,DS,DS3 1.2 PureTech 110 Prestige 3dr,LC66LHM,Leeds,Automatic,5,Petrol,61,20E,105,22517,2016,12399,7641.0,20040.0,24.92,7.9,False,https://www.availablecar.com/used-cars/ds-automobiles-ds-3-53160
810,Ford,Fiesta 1.1 Zetec Nav,BA68TFN,Castle Donnington,Manual,5,Petrol,48,5E,114,25575,2019,12399,3496.0,15895.0,24.92,7.9,False,https://www.availablecar.com/used-cars/ford-fiesta-52449
811,Seat,Ibiza Coupe 1.8 TSI 192 Cupra,FA16OMC,Castle Donnington,Manual,5,Petrol,45,29E,145,53903,2016,12399,5501.0,17900.0,24.92,7.9,False,https://www.availablecar.com/used-cars/seat-ibiza-51778
812,Vauxhall,Astra 1.4T 150 SRi VX-Line,DV17OPE,Sutton in Ashfield,Manual,5,Petrol,51,16E,128,34387,2017,12399,8721.0,21120.0,24.92,7.9,False,https://www.availablecar.com/used-cars/vauxhall-astra-51489
813,Volvo,V40 2.0 D2 120 R Design,WH65BPK,Cannock,Manual,5,Diesel,78,17E,94,44941,2015,12399,11791.0,24190.0,24.92,7.9,False,https://www.availablecar.com/used-cars/volvo-v40-49455
814,Citroen,C3 1.2 PureTech 82 Feel,FT19VBE,Leeds,Manual,5,Petrol,51,11E,110,9540,2019,12399,2686.0,15085.0,24.92,7.9,False,https://www.availablecar.com/used-cars/citroen-c3-47084
815,Jeep,Renegade 1.6 Multijet Sport 5dr,PK66YPJ,Cannock,Manual,5,Diesel,64,13E,115,42697,2016,12399,6741.0,19140.0,24.92,7.9,False,https://www.availablecar.com/used-cars/jeep-renegade-46869
816,Toyota,Aygo 1.0 VVT-I X-Play 5dr,WU20OWJ,Sutton in Ashfield,Automatic,4,Petrol,54,8A,118,11176,2020,12399,,,24.92,7.9,True,https://www.availablecar.com/used-cars/toyota-aygo-45670
817,Vauxhall,Corsa 1.4 90 SRi Vx-line Black,DN69VUV,Cannock,Manual,5,Petrol,44,8E,125,10479,2019,12399,5921.0,18320.0,24.92,7.9,False,https://www.availablecar.com/used-cars/vauxhall-corsa-45231
818,Nissan,Micra 0.9 IG-T Tekna 5dr,BT67KVE,Castle Donnington,Manual,5,Petrol,61,6E,104,19329,2017,12399,4841.0,17240.0,24.92,7.9,False,https://www.availablecar.com/used-cars/nissan-micra-44471
819,Mazda,MX-5 1.8i SE 2dr 17in,DG15UTX,Sutton in Ashfield,Manual,2,Petrol,39,21E,167,23927,2015,12399,5751.0,18150.0,24.92,7.9,False,https://www.availablecar.com/used-cars/mazda-mx-5-42331
820,Seat,Leon 1.4 TSI 150 FR 5dr Technology,YB65OBM,Castle Donnington,Manual,5,Petrol,60,21E,110,50520,2015,12399,9156.0,21555.0,24.92,7.9,False,https://www.availablecar.com/used-cars/seat-leon-41602
821,Toyota,Aygo 1.0 VVT-i X-Trend 5dr,RE69BPZ,Sutton in Ashfield,Automatic,4,Petrol,54,9A,119,24829,2019,12399,956.0,13355.0,24.92,7.9,False,https://www.availablecar.com/used-cars/toyota-aygo-38984
822,Nissan,Micra 0.9 IG-T N-Connecta,LT68CUU,Sutton in Ashfield,Manual,5,Petrol,47,5E,118,16367,2018,12399,4591.0,16990.0,24.92,7.9,False,https://www.availablecar.com/used-cars/nissan-micra-38327
823,Citroen,C3 1.2 PureTech 82 Flair,OW19EMF,Cannock,Manual,5,Petrol,51,11E,110,19496,2019,12399,3736.0,16135.0,24.92,7.9,False,https://www.availablecar.com/used-cars/citroen-c3-37247
824,Audi,A1 1.4 TFSI 140 Sport 3dr Technology Pack,RJ64AXR,Leeds,Manual,4,Petrol,60,41E,109,23351,2014,12399,4761.0,17160.0,24.92,7.9,False,https://www.availablecar.com/used-cars/audi-a1-34588
825,Toyota,Aygo 1.0 VVT-i X-Play 5dr,VU69MFP,Leeds,Automatic,4,Petrol,54,8A,118,1625,2019,12399,,,24.92,7.9,False,https://www.availablecar.com/used-cars/toyota-aygo-31879
826,Seat,Leon 1.2 TSI 110 SE Dynamic Technology,KJ18NPP,Castle Donnington,Manual,5,Petrol,56,12E,116,35164,2018,12399,6341.0,18740.0,24.92,7.9,False,https://www.availablecar.com/used-cars/seat-leon-24914
827,Renault,Clio 0.9 TCE 90 Play,LV69KNG,Cannock,Manual,5,Petrol,47,7E,113,9953,2019,12399,1476.0,13875.0,24.92,7.9,False,https://www.availablecar.com/used-cars/renault-clio-20892
828,Abarth,595 1.4 T-Jet 145,KD68FVS,Cannock,Manual,4,Petrol,39,31U,151,25689,2019,12399,3161.0,15560.0,24.92,7.9,False,https://www.availablecar.com/used-cars/abarth-595-10137
829,Renault,Clio 0.9 TCE 90 GT Line 5dr Visibility,HK19OUF,Leeds,Manual,5,Petrol,47,9E,114,21353,2019,12499,3646.0,16145.0,251.21,7.9,False,https://www.availablecar.com/used-cars/renault-clio-63767
830,Hyundai,I30 1.0T GDi SE,CE18VVD,Cannock,Manual,5,Petrol,56,9E,115,15764,2018,12499,6141.0,18640.0,251.21,7.9,False,https://www.availablecar.com/used-cars/hyundai-i30-63662
831,Peugeot,208 1.2 PureTech 82 Tech Edition,BF69OVR,Cannock,Manual,5,Petrol,51,12E,110,8791,2019,12499,3751.0,16250.0,251.21,7.9,False,https://www.availablecar.com/used-cars/peugeot-208-63323
832,Volkswagen,Polo 1.2 TSI 90 Match,PF66RZG,Leeds,Manual,5,Petrol,60,15E,107,18848,2016,12499,2181.0,14680.0,251.21,7.9,False,https://www.availablecar.com/used-cars/volkswagen-polo-63305
833,Dacier,Duster 1.6 SCe 115 Prestige 5dr,GY18WHP,Sutton in Ashfield,Manual,5,Petrol,43,11E,149,54641,2018,12499,1636.0,14135.0,251.21,7.9,False,https://www.availablecar.com/used-cars/dacia-duster-63085
834,Audi,A1 Sportback 1.6 TDI 116 SE 5dr,BP66FLE,Leeds,Manual,5,Diesel,76,19E,97,48373,2017,12499,3671.0,16170.0,251.21,7.9,False,https://www.availablecar.com/used-cars/audi-a1-62341
835,Vauxhall,Mokka 1.4T Tech Line 5dr Auto 2WD,LL16LDC,Sutton in Ashfield,Automatic,5,Petrol,43,11E,149,32916,2016,12499,5640.0,18139.0,251.21,7.9,False,https://www.availablecar.com/used-cars/vauxhall-mokka-61015
836,Ford,Fiesta 1.1 Zetec,RV69KUW,Cannock,Manual,5,Petrol,48,5E,114,10096,2019,12499,2946.0,15445.0,251.21,7.9,False,https://www.availablecar.com/used-cars/ford-fiesta-60753
837,Mini,Cooper 1.5 3dr Chilli Pack 17in,LG67ZXV,Castle Donnington,Manual,4,Petrol,62,18E,107,28987,2017,12499,3506.0,16005.0,251.21,7.9,False,https://www.availablecar.com/used-cars/mini-hatch-59834
838,Bmw,3 Touring 318d 2.0 Sport 5dr,LC64TNE,Sutton in Ashfield,Manual,5,Diesel,60,,123,61431,2015,12499,17421.0,29920.0,251.21,7.9,False,https://www.availablecar.com/used-cars/bmw-3-series-55149
839,Renault,Captur 0.9 TCE 90 Signature Nav,LV66UFE,Castle Donnington,Manual,5,Petrol,52,9E,121,15000,2016,12499,6121.0,18620.0,251.21,7.9,False,https://www.availablecar.com/used-cars/renault-captur-54608
840,Peugeot,208 1.2 PureTech 82 Signature,FB19YOY,Cannock,Manual,5,Petrol,51,11E,110,3816,2019,12499,2551.0,15050.0,251.21,7.9,False,https://www.availablecar.com/used-cars/peugeot-208-53498
841,Ford,B-Max 1.0 E/B 100 Zetec Nav,SD18OSJ,Cannock,Manual,5,Petrol,55,12E,119,3713,2018,12499,4031.0,16530.0,251.21,7.9,False,https://www.availablecar.com/used-cars/ford-b-max-51653
842,Citroen,C3 Aircross 1.2 PureTech 82 Feel,EJ67TKY,Sutton in Ashfield,Manual,5,Petrol,55,6E,116,10814,2018,12499,2386.0,14885.0,251.21,7.9,False,https://www.availablecar.com/used-cars/citroen-c3-aircross-51175
843,Mitsubishi,Mirage 1.2 4 5dr,WJ69VGP,Castle Donnington,Automatic,5,Petrol,47,19D,133,7247,2019,12499,1301.0,13800.0,251.21,7.9,True,https://www.availablecar.com/used-cars/mitsubishi-mirage-47575
844,Vauxhall,Crossland X 1.6 Turbo D 100 SE Nav,DK67XAM,Cannock,Manual,5,Diesel,78,14E,93,36047,2018,12499,7021.0,19520.0,251.21,7.9,False,https://www.availablecar.com/used-cars/vauxhall-crossland-x-47523
845,Peugeot,308 1.2 PureTech 130 Allure,MK67OPM,Leeds,Manual,5,Petrol,61,15E,107,22254,2017,12499,7746.0,20245.0,251.21,7.9,False,https://www.availablecar.com/used-cars/peugeot-308-47345
846,Renault,Megane 1.6 dCi 130 Dynamique Nav,HT17LVP,Leeds,Manual,5,Diesel,70,19E,104,35703,2017,12499,8696.0,21195.0,251.21,7.9,False,https://www.availablecar.com/used-cars/renault-megane-42728
847,Volkswagen,Up 1.0 115 GTI,SR18MOV,Leeds,Manual,4,Petrol,58,17E,110,49336,2018,12499,1056.0,13555.0,251.21,7.9,False,https://www.availablecar.com/used-cars/volkswagen-up-40110
848,Renault,Megane 1.5 dCi 110 Dynamique S Nav,VE66RPV,Castle Donnington,Manual,5,Diesel,76,15E,96,37088,2016,12499,7846.0,20345.0,251.21,7.9,False,https://www.availablecar.com/used-cars/renault-megane-35711
849,Skoda,Octavia Estate 2.0 TDI 150 Elegance,KS64RBO,Cannock,Manual,5,Diesel,67,20E,110,46650,2015,12499,11516.0,24015.0,251.21,7.9,True,https://www.availablecar.com/used-cars/skoda-octavia-32544
850,Toyota,Aygo 1.0 VVT-i X-Trend 5dr,CA19DCO,Castle Donnington,Automatic,4,Petrol,54,7E,95,12347,2019,12499,731.0,13230.0,251.21,7.9,False,https://www.availablecar.com/used-cars/toyota-aygo-32171
851,Toyota,Yaris 1.5 VVT-i Icon Tech,LS68OSA,Sutton in Ashfield,Manual,5,Petrol,55,9E,116,11856,2018,12499,3451.0,15950.0,251.21,7.9,False,https://www.availablecar.com/used-cars/toyota-yaris-24153
852,Suzuki,Swift 1.2 Dualjet SHVS SZ3 5dr,HK20NNP,Castle Donnington,Manual,5,Petrol Hybrid,56,22D,113,457,2020,12599,,,253.22,7.9,False,https://www.availablecar.com/used-cars/suzuki-swift-63165
853,Audi,A1 Sportback 1.6 TDI 116 Sport 5dr S Tronic Nav Comfort,VE15MJU,Cannock,Automatic,5,Diesel,74,19E,99,43435,2015,12599,6871.0,19470.0,253.22,7.9,False,https://www.availablecar.com/used-cars/audi-a1-62615
854,Renault,Clio 0.9 TCE 90 Dynamique S Nav,AY18OVM,Cannock,Manual,5,Petrol,60,7E,105,13746,2018,12599,3981.0,16580.0,253.22,7.9,False,https://www.availablecar.com/used-cars/renault-clio-61647
855,Toyota,Auris 1.2T TSS Icon,WL18DYU,Castle Donnington,Manual,5,Petrol,42,12E,123,22106,2018,12599,7341.0,19940.0,253.22,7.9,False,https://www.availablecar.com/used-cars/toyota-auris-59838
856,Vauxhall,Crossland X 1.2 SE,SG18FRU,Cannock,Manual,5,Petrol,55,8E,117,19050,2018,12599,4021.0,16620.0,253.22,7.9,False,https://www.availablecar.com/used-cars/vauxhall-crossland-x-58111
857,Vauxhall,Astra 1.4T 150 Elite Nav,DN17JFJ,Cannock,Manual,5,Petrol,50,18E,130,44665,2017,12599,10031.0,22630.0,253.22,7.9,False,https://www.availablecar.com/used-cars/vauxhall-astra-58055
858,Ford,Focus 1.5 TDCI 120 Titanium Nav 5dr App,BG66VJJ,Cannock,Manual,5,Diesel,74,14E,99,27043,2016,12599,9141.0,21740.0,253.22,7.9,False,https://www.availablecar.com/used-cars/ford-focus-56906
859,Renault,Clio 1.6T 200 Renaultsport 5dr EDC Cup Chassis Pack 18in,LN15VZO,Leeds,Automatic,5,Petrol,44,29E,144,43700,2015,12599,6196.0,18795.0,253.22,7.9,False,https://www.availablecar.com/used-cars/renault-clio-55313
860,Seat,Leon Coupe 2.0 TDI 184 FR 3dr Technology,DC65BWN,Cannock,Manual,5,Diesel,65,27E,113,38430,2016,12599,11476.0,24075.0,253.22,7.9,False,https://www.availablecar.com/used-cars/seat-leon-55058
861,Vauxhall,Mokka X 1.4T Design Nav 5dr,KW17YAE,Cannock,Manual,5,Petrol,47,13E,140,30734,2017,12599,6076.0,18675.0,253.22,7.9,False,https://www.availablecar.com/used-cars/vauxhall-mokka-x-54095
862,Jeep,Renegade 1.6 Multijet Longitude 5dr,YT66WCR,Leeds,Manual,5,Diesel,64,13E,115,38341,2016,12599,8741.0,21340.0,253.22,7.9,False,https://www.availablecar.com/used-cars/jeep-renegade-53602
863,Nissan,Qashqai 1.6 dCi 130 Acenta Premium 5dr Xtronic,YA14SGU,Leeds,Automatic,5,Diesel,61,18E,119,49304,2014,12599,12691.0,25290.0,253.22,7.9,True,https://www.availablecar.com/used-cars/nissan-qashqai-53552
864,Volkswagen,Polo 1.2 TSI 90 Match Edition,GM17XUP,Cannock,Manual,5,Petrol,60,15E,109,26680,2017,12599,2436.0,15035.0,253.22,7.9,False,https://www.availablecar.com/used-cars/volkswagen-polo-53225
865,Suzuki,Swift 1.2 Dualjet SHVS SZ-T,FJ20UET,Sutton in Ashfield,Manual,5,Petrol Hybrid,56,24D,113,1980,2020,12599,2275.0,14874.0,253.22,7.9,False,https://www.availablecar.com/used-cars/suzuki-swift-52942
866,DS,DS3 1.2 PureTech 130 Performance Line,CN18ZDA,Sutton in Ashfield,Manual,5,Petrol,62,22E,105,10033,2018,12599,6651.0,19250.0,253.22,7.9,False,https://www.availablecar.com/used-cars/ds-automobiles-ds-3-52245
867,Volkswagen,Polo 1.2 TSI 90 Match 5dr,ASZ2272,Castle Donnington,Automatic,5,Petrol,60,15E,109,3383822,2016,12599,3456.0,16055.0,253.22,7.9,True,https://www.availablecar.com/used-cars/volkswagen-polo-52091
868,Suzuki,Swift 1.0 Boosterjet SZ5,ORZ5805,Castle Donnington,Manual,5,Petrol Hybrid,51,27D,123,2144358,2019,12599,3225.0,15824.0,253.22,7.9,False,https://www.availablecar.com/used-cars/suzuki-swift-51943
869,Vauxhall,Mokka 1.4T SE 5dr Auto,ST15GBF,Cannock,Automatic,5,Petrol,43,13E,149,19634,2015,12599,9520.0,22119.0,253.22,7.9,True,https://www.availablecar.com/used-cars/vauxhall-mokka-51784
870,Vauxhall,Astra 1.4T 150 SRi VX-Line Nav,SE66PFD,Cannock,Manual,5,Petrol,51,16E,128,28794,2017,12599,8761.0,21360.0,253.22,7.9,False,https://www.availablecar.com/used-cars/vauxhall-astra-51783
871,Ford,Fiesta 1.0 E/B 100 Zetec Nav,NU68WNY,Cannock,Manual,5,Petrol,49,10E,110,28610,2018,12599,3666.0,16265.0,253.22,7.9,False,https://www.availablecar.com/used-cars/ford-fiesta-51651
872,Bmw,1 116d 1.5 Sport,KD15KCO,Cannock,Manual,5,Diesel,72,15E,103,48526,2015,12599,10056.0,22655.0,253.22,7.9,True,https://www.availablecar.com/used-cars/bmw-1-series-51377
873,Volkswagen,Golf 1.4 TSI 125 Match Edition,BN16AUR,Castle Donnington,Manual,5,Petrol,54,15E,120,53748,2016,12599,8641.0,21240.0,253.22,7.9,False,https://www.availablecar.com/used-cars/volkswagen-golf-51333
874,Volvo,V40 Cross Country 2.0 D3 Lux Nav 5dr,KV64YGJ,Leeds,Automatic,5,Diesel,54,22E,137,40983,2014,12599,,,253.22,7.9,False,https://www.availablecar.com/used-cars/volvo-v40-cross-country-51077
